# C:\WinTA100\DIL805.PRO\Data\Quenching\1_fofo_Q&P_PT170-QT300-15min_heating50oCs-1_11.13.15.PAR
#                Time - Temperature  /  Change in Length  /  Nominal Temperature 
#                  s                °C                    µm                    °C
  1919       384.98840332      880.04071045      129.11882019      880.00000000
  1920       386.78753662      879.96960449      129.09762573      880.00000000
  1921       388.58767700      879.96307373      129.03668213      880.00000000
  1922       390.38812256      880.09759521      129.12675476      880.00000000
  1923       392.18765259      880.06378174      129.13999939      880.00000000
  1924       393.98828125      879.97961426      129.08966064      880.00000000
  1925       395.78738403      880.03729248      129.12675476      880.00000000
  1926       397.58798218      880.07678223      129.06581116      880.00000000
  1927       399.38815308      880.06378174      129.08172607      880.00000000
  1928       401.18737793      879.99713135      129.04464722      880.00000000
  1929       402.98764038      879.94384766      128.95722961      880.00000000
  1930       404.78784180      879.93646240      129.01550293      880.00000000
  1931       406.58825684      879.97491455      128.98634338      880.00000000
  1932       408.38833618      879.99633789      129.06581116      880.00000000
  1933       410.18740845      879.93554688      129.03933716      880.00000000
  1934       411.98754883      879.99316406      129.00489807      880.00000000
  1935       413.78790283      880.04412842      129.03933716      880.00000000
  1936       415.58798218      879.92626953      128.96516418      880.00000000
  1937       417.38824463      880.08068848      129.00753784      880.00000000
  1938       419.18777466      880.08459473      128.99960327      880.00000000
  1939       420.98818970      879.99188232      128.99696350      880.00000000
  1940       422.78814697      879.94305420      128.96781921      880.00000000
  1941       424.58840942      879.96838379      129.00755310      880.00000000
  1942       426.38830566      879.89770508      129.00755310      880.00000000
  1943       428.18753052      879.99932861      129.02079773      880.00000000
  1944       429.98797607      879.88635254      128.96516418      880.00000000
  1945       431.78753662      880.11700439      128.96516418      880.00000000
  1946       433.58789063      879.91436768      128.95457458      880.00000000
  1947       435.38833618      879.99572754      129.04463196      880.00000000
  1948       437.18765259      879.93554688      128.97576904      880.00000000
  1949       438.98770142      879.96362305      128.97576904      880.00000000
  1950       440.78765869      880.04864502      128.91220093      880.00000000
  1951       442.58798218      879.87438965      128.93338013      880.00000000
  1952       444.38757324      879.86694336      128.92544556      880.00000000
  1953       446.18771362      879.98022461      128.87776184      880.00000000
  1954       447.98742676      880.00640869      128.91484070      880.00000000
  1955       449.78759766      879.99853516      128.85392761      880.00000000
  1956       451.58746338      879.97344971      128.87776184      880.00000000
  1957       453.38803101      880.06665039      128.83537292      880.00000000
  1958       455.18817139      879.84057617      128.79298401      880.00000000
  1959       456.98727417      880.07470703      128.82743835      880.00000000
  1960       458.78744507      880.10571289      128.82743835      880.00000000
  1961       460.58779907      879.94085693      128.76121521      880.00000000
  1962       462.38763428      880.02227783      128.80358887      880.00000000
  1963       464.18795776      880.04803467      128.84333801      880.00000000
  1964       465.98822021      880.01824951      128.79298401      880.00000000
  1965       467.78735352      880.12127686      128.82214355      880.00000000
  1966       469.58786011      880.05963135      128.83802795      880.00000000
  1967       471.38842773      879.88415527      128.89894104      880.00000000
  1968       473.18768311      879.99230957      128.86186218      880.00000000
  1969       474.98754883      879.99322510      128.79299927      880.00000000
  1970       476.78765869      880.10632324      128.79829407      880.00000000
  1971       478.58782959      879.96942139      128.79565430      880.00000000
  1972       480.38796997      879.88958740      128.76121521      880.00000000
  1973       482.18835449      879.97424316      128.79034424      880.00000000
  1974       483.98736572      879.92108154      128.75856018      880.00000000
  1975       485.78759766      880.06262207      128.77445984      880.00000000
  1976       487.58825684      879.96032715      128.69764709      880.00000000
  1977       489.38745117      879.97064209      128.68969727      880.00000000
  1978       491.18786621      879.97088623      128.67909241      880.00000000
  1979       492.98809814      879.99255371      128.68174744      880.00000000
